customer_id,full_name,date_of_birth,age,gender,email,phone_number,city,state,pincode,occupation,annual_income,account_type,account_number,account_open_date,account_balance,credit_score,credit_card_holder,bank_name,bank_type,bank_hq,bank_established,bank_tier,ifsc_code,swift_code,rbi_license,total_branches,branch_id,relationship_manager,kyc_status
CUST000080,Vijay Singh,29-06-1995,30,Female,vijay.singh6@rediffmail.com,-9455246684,Bangalore,Karnataka,783501,Teacher,567584,Fixed Deposit,ACC3153356179,16-08-2018,2354181.26,867,Yes,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0002813,YESBINBB,SCB-012,1198,BR0029,RM014,Verified
CUST000081,Meera Williams,08-04-1995,31,Female,meera.williams68@hotmail.com,-9619094204,Bangalore,Karnataka,266457,Accountant,3803777.58,Salary,ACC6958908766,14-11-2013,2851349.11,748,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0004276,KKBKINBB,SCB-008,1800,BR0044,RM077,Verified
CUST000082,Vihaan Garcia,30-11-1955,70,Female,vihaan.garcia33@hotmail.com,-7645848435,Lucknow,Uttar Pradesh,449555,Doctor,1657900,Current,ACC9232363331,24-05-2017,2060159.91,695,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0003789,BARBINBB,SCB-006,9500,BR0042,RM090,Verified
CUST000083,Akash Gupta,08-08-1957,68,Male,akash.gupta86@hotmail.com,-7401377345,Ludhiana,Punjab,777406,Manager,4303254.9,Salary,ACC5373266871,11-12-2016,4941556.21,636,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0005662,ICICINBB,SCB-003,6523,BR0012,RM028,Verified
CUST000084,Meera Jones,24-03-1967,59,Male,meera.jones38@gmail.com,-9180510624,Visakhapatnam,Andhra Pradesh,908320,Freelancer,8370983.89,Recurring Deposit,ACC9752058817,30-01-2015,9113399.83,458,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0000060,BARBINBB,SCB-006,9500,BR0050,RM080,Pending
CUST000085,Priya Bhat,03-11-1963,62,Male,priya.bhat57@gmail.com,-8764624219,Nagpur,Maharashtra,481995,Manager,7229506.46,Fixed Deposit,ACC7917454662,22-08-2013,1999830.51,469,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0008713,SBININBB,SCB-001,22542,BR0015,RM069,Verified
CUST000086,Amit Iyer,29-05-1967,59,Female,amit.iyer60@outlook.com,-8640129535,Visakhapatnam,Andhra Pradesh,627335,Freelancer,4256368.97,Current,ACC4508521152,02-04-2018,4907067.27,884,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0008555,HDFCINBB,SCB-002,7821,BR0017,RM007,Verified
CUST000087,John Davis,02-10-1999,26,Male,john.davis37@gmail.com,-7688536160,Kanpur,Uttar Pradesh,386042,Retired,908312,Current,ACC8864285771,20-04-2012,930791.93,828,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0002743,HDFCINBB,SCB-002,7821,BR0015,RM058,Under Review
CUST000088,Divya Moore,23-03-1987,39,Male,divya.moore50@gmail.com,-8610237588,Mumbai,Maharashtra,335445,Software Engineer,2289369,Savings,ACC8086527181,13-03-2011,3561187.63,682,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0007277,PUNBINBB,SCB-004,10000,BR0009,RM005,Verified
CUST000089,Vijay Moore,14-06-1962,63,Male,vijay.moore3@outlook.com,-7926229970,Visakhapatnam,Andhra Pradesh,975522,Businessman,9691268,Recurring Deposit,ACC7561728644,09-07-2020,652049.11,305,Yes,Federal Bank,Private Sector,Aluva,1931,Tier-2,FDRL0004324,FDRLINBB,SCB-014,1400,BR0050,RM037,Verified
CUST000090,Amit Iyer,14-04-1954,72,Male,amit.iyer15@rediffmail.com,-9562974575,Chennai,Tamil Nadu,662093,Software Engineer,2888246,Recurring Deposit,ACC5911625145,08-05-2015,3854823.94,768,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0006830,KKBKINBB,SCB-008,1800,BR0001,RM079,Verified
CUST000091,Divya Joshi,17-05-1987,39,Female,divya.joshi47@gmail.com,-9259408012,Ghaziabad,Uttar Pradesh,670511,Freelancer,7889753.88,Recurring Deposit,ACC3380064537,15-03-2014,4098759.54,387,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0008701,PUNBINBB,SCB-004,10000,BR0031,RM006,Verified
CUST000092,Preeti Rao,17-06-1951,74,Male,preeti.rao94@gmail.com,-9499255647,Jaipur,Rajasthan,302001,Accountant,1438086.75,Salary,ACC7640078465,04-01-2018,409500.41,653,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0009928,BARBINBB,SCB-006,9500,BR0050,RM088,Verified
CUST000093,Sachin Williams,09-05-1966,60,Male,sachin.williams38@yahoo.com,-7188146427,Visakhapatnam,Andhra Pradesh,929538,Teacher,484903,Salary,ACC9303765140,09-01-2013,1010777.69,768,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0003282,KKBKINBB,SCB-008,1800,BR0035,RM061,Verified
CUST000094,Suresh Patel,02-09-1975,50,Male,suresh.patel43@outlook.com,-7534615983,Kolkata,West Bengal,938171,Accountant,4437079.67,Fixed Deposit,ACC8487449580,03-01-2018,693613.14,348,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0001723,CNRBINBB,SCB-007,10456,BR0022,RM024,Verified
CUST000095,Emma Williams,16-12-1982,43,Female,emma.williams55@gmail.com,-8849443543,Visakhapatnam,Andhra Pradesh,731718,Businessman,2214734,Salary,ACC1440654676,24-08-2021,1834678.27,384,No,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0001239,INDBINBB,SCB-009,2606,BR0043,RM038,Verified
CUST000096,Rajesh Mishra,24-03-1988,38,Female,rajesh.mishra6@outlook.com,-9640766906,Ludhiana,Punjab,556068,Lawyer,6437956.79,Savings,ACC9912233947,27-09-2013,4297657.89,659,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0000956,AXISINBB,SCB-005,5000,BR0024,RM066,Verified
CUST000097,Deepika Sharma,24-04-1989,37,Male,deepika.sharma47@outlook.com,-8644347019,Hyderabad,Telangana,694799,Software Engineer,1754932,Fixed Deposit,ACC9370133343,13-10-2010,1765045.71,541,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0006050,ICICINBB,SCB-003,6523,BR0029,RM098,Under Review
CUST000098,Arjun Saxena,02-07-1997,28,Male,arjun.saxena15@gmail.com,-7799070183,Hyderabad,Telangana,623285,Freelancer,3943435.31,Recurring Deposit,ACC5800746936,26-03-2018,3648771.52,585,No,IDFC FIRST Bank,Private Sector,Mumbai,2015,Tier-2,IDFB0009634,IDFBINBB,SCB-017,897,BR0046,RM058,Verified
CUST000099,Neha Bhat,25-01-1994,32,Female,neha.bhat23@rediffmail.com,-7377058260,Surat,Gujarat,395003,Manager,9679505.02,Salary,ACC8163317351,28-06-2014,4158121.67,375,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0003179,AXISINBB,SCB-005,5000,BR0036,RM070,Under Review
CUST000100,Vijay Wilson,18-02-1964,62,Male,vijay.wilson16@yahoo.com,-7596471529,Surat,Gujarat,395003,Retired,472085,Recurring Deposit,ACC7752880042,27-11-2013,104675.09,820,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0006467,KKBKINBB,SCB-008,1800,BR0036,RM017,Pending
CUST000101,Isabella Wilson,25-11-1955,70,Female,isabella.wilson53@rediffmail.com,-9469178790,Bangalore,Karnataka,177333,Businessman,8519835,Savings,ACC7227593033,08-12-2016,3568604.8,790,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0002823,ICICINBB,SCB-003,6523,BR0009,RM100,Verified
CUST000102,Ava Smith,29-04-1966,60,Male,ava.smith67@yahoo.com,-8306204891,Ghaziabad,Uttar Pradesh,272655,Businessman,6518194,Current,ACC9138644862,23-11-2012,1160451.16,356,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0005392,HDFCINBB,SCB-002,7821,BR0017,RM026,Verified
CUST000103,Ava Nair,02-03-1977,49,Male,ava.nair22@hotmail.com,-9493857667,Hyderabad,Telangana,261684,Businessman,8176785,Recurring Deposit,ACC4709911999,13-10-2023,4337572.12,814,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002141,SBININBB,SCB-001,22542,BR0003,RM083,Verified
CUST000104,James Nair,17-05-1987,39,Female,james.nair70@outlook.com,-9756970716,Kolkata,West Bengal,416768,Retired,229905,Fixed Deposit,ACC6572436051,12-11-2023,1809972.7,809,Yes,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0006374,YESBINBB,SCB-012,1198,BR0045,RM008,Verified
CUST000105,Deepika Mishra,11-06-1993,32,Female,deepika.mishra92@outlook.com,-8483355151,Indore,Madhya Pradesh,518084,Businessman,3141479,Recurring Deposit,ACC3412273600,01-06-2020,6169221,447,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0002931,ICICINBB,SCB-003,6523,BR0016,RM060,Verified
CUST000106,Rahul Nair,29-03-1972,54,Female,rahul.nair79@rediffmail.com,-8066312623,Bhopal,Madhya Pradesh,267457,Accountant,9345465.17,Salary,ACC5979337757,28-02-2013,1218573.82,597,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0003402,ICICINBB,SCB-003,6523,BR0032,RM040,Verified
CUST000107,Emma Sharma,12-04-1985,41,Male,emma.sharma75@outlook.com,-7208985012,Bangalore,Karnataka,152995,Lawyer,5009554.73,Fixed Deposit,ACC5756663747,03-05-2021,1154608.32,546,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0009383,HDFCINBB,SCB-002,7821,BR0017,RM094,Verified
CUST000108,Swati Jones,31-10-1982,43,Male,swati.jones25@outlook.com,-9376074298,Nagpur,Maharashtra,402620,Doctor,4242992,Fixed Deposit,ACC1510289448,06-01-2011,3849147.04,883,Yes,Union Bank of India,Public Sector,Mumbai,1919,Tier-1,UBIN0006270,UBININBB,SCB-010,8700,BR0026,RM048,Verified
CUST000109,Meera Kapoor,11-12-1962,63,Female,meera.kapoor6@gmail.com,-7167134122,Kanpur,Uttar Pradesh,243693,Consultant,3410442.17,Fixed Deposit,ACC7525484303,19-06-2014,1273585.86,711,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0007851,HDFCINBB,SCB-002,7821,BR0039,RM066,Verified
CUST000110,Priya Reddy,30-07-1978,47,Male,priya.reddy44@hotmail.com,-9189205297,Ludhiana,Punjab,658198,Retired,613139,Salary,ACC5366422491,24-08-2013,5531113.89,606,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0007805,AXISINBB,SCB-005,5000,BR0044,RM015,Under Review
CUST000111,Kiran Saxena,23-05-1952,74,Female,kiran.saxena30@gmail.com,-9506213304,Surat,Gujarat,395003,Businessman,5213240,Recurring Deposit,ACC2632905061,22-05-2023,3870761.98,892,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0001225,BARBINBB,SCB-006,9500,BR0003,RM074,Pending
CUST000112,Rahul Mehta,26-07-1989,36,Male,rahul.mehta27@rediffmail.com,-9155298264,Mumbai,Maharashtra,912617,Sales Executive,9214746.98,Savings,ACC4031281545,13-01-2017,9241197.64,722,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0007535,PUNBINBB,SCB-004,10000,BR0036,RM042,Verified
CUST000113,John Malhotra,24-02-1978,48,Female,john.malhotra70@outlook.com,-9902833335,Nagpur,Maharashtra,909489,Consultant,6845769.39,Salary,ACC7915226263,19-11-2013,5311725.22,845,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0001882,PUNBINBB,SCB-004,10000,BR0016,RM036,Verified
CUST000114,Ava Iyer,13-09-1976,49,Female,ava.iyer62@outlook.com,-9407275774,Ahmedabad,Gujarat,380001,Consultant,2821760.46,Savings,ACC7627954353,25-06-2016,2178224.36,800,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0008096,ICICINBB,SCB-003,6523,BR0023,RM099,Verified
CUST000115,Ananya Iyer,22-10-1975,50,Female,ananya.iyer33@rediffmail.com,-7919066271,Delhi,Delhi,311883,Freelancer,2798791.29,Recurring Deposit,ACC8285000265,10-10-2011,2343091.39,752,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0000065,SBININBB,SCB-001,22542,BR0007,RM079,Pending
CUST000116,Sophia Joshi,22-07-1954,71,Male,sophia.joshi13@rediffmail.com,-8418600208,Ahmedabad,Gujarat,380001,Retired,421378,Current,ACC4990452762,29-11-2021,504209.13,538,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0008733,AXISINBB,SCB-005,5000,BR0042,RM061,Pending
CUST000117,John Smith,09-10-1975,50,Male,john.smith84@hotmail.com,-7997378066,Kolkata,West Bengal,661147,Consultant,7264402.66,Savings,ACC6046864799,16-03-2017,4332199.11,360,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000197,HDFCINBB,SCB-002,7821,BR0003,RM051,Verified
CUST000118,Emma Shah,12-05-1953,73,Female,emma.shah37@rediffmail.com,-9754415740,Surat,Gujarat,395003,Freelancer,4999854.71,Current,ACC7305101214,17-03-2010,1717796.57,409,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0006782,AXISINBB,SCB-005,5000,BR0008,RM043,Verified
CUST000119,Deepika Brown,30-01-1973,53,Female,deepika.brown73@yahoo.com,-7753744818,Bhopal,Madhya Pradesh,740632,Manager,8982782.49,Fixed Deposit,ACC7508080884,06-03-2014,7179032.05,645,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0002231,HDFCINBB,SCB-002,7821,BR0026,RM086,Verified
CUST000120,Rohan Shah,01-11-1992,33,Female,rohan.shah50@yahoo.com,-8918714366,Hyderabad,Telangana,890371,Lawyer,9545864.05,Salary,ACC3460489491,04-04-2017,4890973.52,306,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0000779,AXISINBB,SCB-005,5000,BR0042,RM047,Verified
CUST000121,Amit Patel,03-10-1991,34,Male,amit.patel99@outlook.com,-9964774532,Chennai,Tamil Nadu,223119,Manager,9171368.21,Salary,ACC1948540266,18-11-2016,3954362.2,814,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0000783,ICICINBB,SCB-003,6523,BR0031,RM020,Verified
CUST000122,Sachin Brown,09-07-1983,42,Female,sachin.brown86@yahoo.com,-8062855831,Ludhiana,Punjab,813390,Sales Executive,8746574.38,Savings,ACC7552001193,30-04-2019,4886957.44,782,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0003768,ICICINBB,SCB-003,6523,BR0005,RM073,Verified
CUST000123,Rahul Patel,08-05-1995,31,Male,rahul.patel42@hotmail.com,-8897690648,Vadodara,Gujarat,390001,Manager,2149366.68,Recurring Deposit,ACC3099500153,15-07-2014,1834263.47,453,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0004787,AXISINBB,SCB-005,5000,BR0004,RM059,Verified
CUST000124,Priya Malhotra,25-12-1990,35,Male,priya.malhotra40@gmail.com,-8700586669,Indore,Madhya Pradesh,366817,Software Engineer,2885794,Recurring Deposit,ACC1313659437,25-08-2022,2216445.22,773,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0007194,SBININBB,SCB-001,22542,BR0023,RM090,Verified
CUST000125,Arjun Kapoor,11-03-1956,70,Male,arjun.kapoor99@yahoo.com,-9755328799,Delhi,Delhi,864715,Manager,9642171.76,Salary,ACC6937704752,03-08-2020,4533278.46,718,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0006844,SBININBB,SCB-001,22542,BR0025,RM011,Verified
CUST000126,Noah Gupta,23-08-1960,65,Female,noah.gupta17@yahoo.com,-7014917579,Kanpur,Uttar Pradesh,892911,Software Engineer,1694583,Fixed Deposit,ACC7633342225,02-01-2014,1910609.25,702,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0003089,HDFCINBB,SCB-002,7821,BR0015,RM032,Verified
CUST000127,Sachin Rao,24-09-1974,51,Male,sachin.rao85@rediffmail.com,-9641074951,Hyderabad,Telangana,903265,Software Engineer,2478409,Savings,ACC5439176290,25-03-2014,2961727.77,415,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002816,SBININBB,SCB-001,22542,BR0016,RM095,Verified
CUST000128,Aditya Verma,09-01-1971,55,Male,aditya.verma65@outlook.com,-8005715972,Bhopal,Madhya Pradesh,955413,Consultant,5811970.12,Recurring Deposit,ACC2377246195,08-02-2022,5609536.25,357,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0005983,HDFCINBB,SCB-002,7821,BR0010,RM085,Pending
CUST000129,Olivia Joshi,16-12-1976,49,Male,olivia.joshi87@rediffmail.com,-9387360346,Indore,Madhya Pradesh,619696,Software Engineer,1971969,Fixed Deposit,ACC7083067988,04-03-2016,8001467.04,479,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0003248,SBININBB,SCB-001,22542,BR0020,RM049,Pending
CUST000130,Sneha Jones,25-06-1992,33,Female,sneha.jones19@rediffmail.com,-7247492834,Vadodara,Gujarat,390001,Government Employee,9681727.54,Recurring Deposit,ACC3276297510,29-05-2015,3501987.73,607,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0002845,KKBKINBB,SCB-008,1800,BR0016,RM033,Verified
CUST000131,Neha Reddy,09-05-1990,36,Male,neha.reddy35@rediffmail.com,-9893398761,Bangalore,Karnataka,734356,Sales Executive,510729.84,Savings,ACC3400244542,28-04-2018,454417.16,495,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0008765,CNRBINBB,SCB-007,10456,BR0014,RM043,Verified
CUST000132,Rajesh Moore,01-01-1969,57,Male,rajesh.moore97@rediffmail.com,-8041929699,Mumbai,Maharashtra,829417,Sales Executive,7073233.6,Fixed Deposit,ACC4930438209,06-04-2014,1445511.19,420,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0001861,SBININBB,SCB-001,22542,BR0050,RM037,Verified
CUST000133,Preeti Mishra,26-03-1982,44,Female,preeti.mishra60@gmail.com,-9016445910,Vadodara,Gujarat,390001,Accountant,9153585.33,Salary,ACC6638957137,01-12-2016,9067746.21,825,Yes,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0002244,CNRBINBB,SCB-007,10456,BR0037,RM029,Pending
CUST000134,Ananya Sharma,22-08-1999,26,Female,ananya.sharma20@yahoo.com,-8416760530,Jaipur,Rajasthan,302001,Government Employee,5749520.39,Current,ACC8236361108,06-02-2023,6879871.01,727,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0001418,SBININBB,SCB-001,22542,BR0049,RM063,Pending
CUST000135,Emma Mishra,06-08-1981,44,Female,emma.mishra24@hotmail.com,-9756550545,Pune,Maharashtra,161585,Freelancer,454178.72,Savings,ACC3869963931,18-10-2013,273894.62,859,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0008401,SBININBB,SCB-001,22542,BR0027,RM018,Verified
CUST000136,Riya Singh,27-10-1950,75,Male,riya.singh80@hotmail.com,-9075345952,Hyderabad,Telangana,791309,Retired,893129,Recurring Deposit,ACC7664258343,27-11-2014,305025.53,682,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0002729,BARBINBB,SCB-006,9500,BR0002,RM068,Verified
CUST000137,Ramesh Kapoor,16-07-1951,74,Male,ramesh.kapoor14@gmail.com,-9252218063,Surat,Gujarat,395003,Teacher,1081488,Recurring Deposit,ACC6817280229,07-04-2021,1693074.23,740,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0003794,ICICINBB,SCB-003,6523,BR0006,RM048,Verified
CUST000138,Akash Mishra,27-10-1971,54,Female,akash.mishra84@gmail.com,-7401581510,Ghaziabad,Uttar Pradesh,524965,Government Employee,3846435.34,Fixed Deposit,ACC9830946410,25-01-2015,1511550.99,382,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0002640,AXISINBB,SCB-005,5000,BR0045,RM022,Verified
CUST000139,Sai Chopra,21-09-1979,46,Male,sai.chopra6@yahoo.com,-7908029237,Indore,Madhya Pradesh,825916,Sales Executive,4817942.84,Savings,ACC4969233836,10-09-2022,4472257.9,397,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0000866,ICICINBB,SCB-003,6523,BR0035,RM073,Verified
CUST000140,Aditya Shah,29-05-1951,75,Male,aditya.shah39@yahoo.com,-9422181947,Lucknow,Uttar Pradesh,352153,Sales Executive,8366347.53,Fixed Deposit,ACC7616665277,25-08-2014,5472701.99,707,No,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0007146,YESBINBB,SCB-012,1198,BR0049,RM095,Verified
CUST000141,Priya Garcia,05-12-1994,31,Male,priya.garcia10@outlook.com,-9599179853,Bangalore,Karnataka,906360,Sales Executive,9554000.96,Fixed Deposit,ACC2401777036,04-10-2017,8151338.67,747,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0002943,HDFCINBB,SCB-002,7821,BR0029,RM063,Verified
CUST000142,Riya Rao,06-09-1983,42,Female,riya.rao49@gmail.com,-9656934943,Vadodara,Gujarat,390001,Teacher,1000041,Savings,ACC2150931110,08-09-2019,5476530.13,899,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0002402,CNRBINBB,SCB-007,10456,BR0046,RM082,Verified
CUST000143,Ananya Brown,30-05-1978,48,Female,ananya.brown57@outlook.com,-8158637971,Nagpur,Maharashtra,207197,Businessman,7581636,Fixed Deposit,ACC2752536389,02-02-2018,984551.15,305,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0008541,PUNBINBB,SCB-004,10000,BR0006,RM046,Verified
CUST000144,Ava Singh,08-02-1979,47,Female,ava.singh11@hotmail.com,-8042571108,Ludhiana,Punjab,699743,Freelancer,1795479.28,Fixed Deposit,ACC1728004476,22-08-2018,1644555.28,723,No,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0000206,CNRBINBB,SCB-007,10456,BR0020,RM035,Pending
CUST000145,Emma Gupta,01-01-1965,61,Female,emma.gupta10@outlook.com,-8081042043,Bangalore,Karnataka,358568,Consultant,6295332.84,Recurring Deposit,ACC3648572296,01-10-2019,1481823.91,606,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0001589,HDFCINBB,SCB-002,7821,BR0007,RM018,Verified
CUST000146,Rajesh Sharma,22-10-1979,46,Female,rajesh.sharma43@rediffmail.com,-9796181898,Nagpur,Maharashtra,723266,Businessman,3701010,Recurring Deposit,ACC6157617867,29-11-2023,1748106.01,637,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0003857,KKBKINBB,SCB-008,1800,BR0012,RM051,Verified
CUST000147,Kavya Iyer,01-10-1971,54,Female,kavya.iyer15@hotmail.com,-7858134572,Visakhapatnam,Andhra Pradesh,720995,Freelancer,1897680.86,Recurring Deposit,ACC8418324922,23-04-2017,1871883.36,702,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0009871,AXISINBB,SCB-005,5000,BR0029,RM038,Verified
CUST000148,Arjun Miller,18-10-1994,31,Female,arjun.miller85@yahoo.com,-8817320632,Indore,Madhya Pradesh,927406,Government Employee,850775.54,Recurring Deposit,ACC8265834251,14-02-2013,288601.99,547,Yes,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0001314,BKIDINBB,SCB-011,5100,BR0024,RM090,Verified
CUST000149,Noah Bhat,24-10-1959,66,Male,noah.bhat83@hotmail.com,-7190252741,Bangalore,Karnataka,690579,Manager,6813422.33,Fixed Deposit,ACC8714753670,27-07-2015,3936286.52,663,Yes,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0002645,BKIDINBB,SCB-011,5100,BR0001,RM013,Verified
CUST000150,Suresh Joshi,17-07-1996,29,Male,suresh.joshi58@outlook.com,-8679908363,Patna,Bihar,585556,Manager,5935268.77,Recurring Deposit,ACC5942411853,08-07-2022,3840343.36,889,Yes,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0002728,BKIDINBB,SCB-011,5100,BR0031,RM014,Verified
CUST000151,Vijay Pandey,31-05-1960,66,Female,vijay.pandey27@hotmail.com,-9074151285,Bangalore,Karnataka,465219,Retired,899572,Fixed Deposit,ACC2369705770,06-03-2013,1235980.42,651,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0006114,KKBKINBB,SCB-008,1800,BR0003,RM091,Under Review
CUST000152,Rahul Sharma,24-10-1959,66,Male,rahul.sharma23@hotmail.com,-7687777542,Lucknow,Uttar Pradesh,447067,Freelancer,4332529.51,Fixed Deposit,ACC1792214339,08-09-2013,4781447.83,549,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0009656,HDFCINBB,SCB-002,7821,BR0026,RM004,Verified
CUST000153,Isabella Wilson,02-05-1990,36,Female,isabella.wilson28@yahoo.com,-8195481837,Kolkata,West Bengal,888870,Consultant,8110250.31,Savings,ACC3479690385,14-04-2023,8444320.29,304,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0006497,SBININBB,SCB-001,22542,BR0024,RM042,Verified
CUST000154,Pooja Mishra,15-07-1973,52,Male,pooja.mishra50@hotmail.com,-8685963575,Chennai,Tamil Nadu,715519,Doctor,1680875,Fixed Deposit,ACC3651552513,23-12-2020,456354.41,620,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002603,SBININBB,SCB-001,22542,BR0040,RM076,Verified
